Order ID,Product,Quantity Ordered,Price Each
191328,AAA Batteries (4-pack),5,2.99
191329,27in FHD Monitor,1,149.99
191330,USB-C Charging Cable,1,11.95
191331,USB-C Charging Cable,1,11.95
191332,Wired Headphones,1,11.99
191333,27in 4K Gaming Monitor,1,389.99
191334,AA Batteries (4-pack),1,3.84
191335,iPhone,1,700.0
191336,Lightning Charging Cable,1,14.95
191337,Bose SoundSport Headphones,1,99.99
191338,AA Batteries (4-pack),1,3.84
191339,Google Phone,1,600.0
191340,USB-C Charging Cable,1,11.95
191341,USB-C Charging Cable,1,11.95
191342,Apple Airpods Headphones,1,150.0
191343,AA Batteries (4-pack),2,3.84
191344,AA Batteries (4-pack),1,3.84
191345,AAA Batteries (4-pack),1,2.99
191346,Lightning Charging Cable,2,14.95
191347,Bose SoundSport Headphones,1,99.99
191348,AA Batteries (4-pack),1,3.84
191349,34in Ultrawide Monitor,1,379.99
191350,Wired Headphones,1,11.99
191351,AAA Batteries (4-pack),1,2.99
191352,Macbook Pro Laptop,1,1700.0
191353,USB-C Charging Cable,1,11.95
191354,USB-C Charging Cable,1,11.95
191355,Wired Headphones,1,11.99
191356,Lightning Charging Cable,2,14.95
191357,AA Batteries (4-pack),3,3.84
191358,Apple Airpods Headphones,1,150.0
191359,AAA Batteries (4-pack),4,2.99
191360,Bose SoundSport Headphones,1,99.99
191361,Wired Headphones,1,11.99
191362,Lightning Charging Cable,1,14.95
191363,Wired Headphones,1,11.99
191364,LG Washing Machine,1,600.0
191365,Lightning Charging Cable,1,14.95
191366,AA Batteries (4-pack),2,3.84
191367,AA Batteries (4-pack),1,3.84
191368,AA Batteries (4-pack),1,3.84
191368,Lightning Charging Cable,1,14.95
191369,34in Ultrawide Monitor,1,379.99
191370,Bose SoundSport Headphones,1,99.99
191371,34in Ultrawide Monitor,1,379.99
191372,Lightning Charging Cable,1,14.95
191373,Google Phone,1,600.0
191374,Lightning Charging Cable,1,14.95
191375,USB-C Charging Cable,1,11.95
191376,AAA Batteries (4-pack),4,2.99
191377,USB-C Charging Cable,1,11.95
191378,USB-C Charging Cable,1,11.95
191379,Lightning Charging Cable,1,14.95
191380,USB-C Charging Cable,1,11.95
191381,AA Batteries (4-pack),1,3.84
191382,Google Phone,1,600.0
191383,AAA Batteries (4-pack),1,2.99
191384,Lightning Charging Cable,1,14.95
191385,USB-C Charging Cable,1,11.95
191386,34in Ultrawide Monitor,1,379.99
191387,Apple Airpods Headphones,1,150.0
191388,AAA Batteries (4-pack),1,2.99
191389,AAA Batteries (4-pack),1,2.99
191390,Lightning Charging Cable,1,14.95
191391,27in FHD Monitor,1,149.99
191392,AA Batteries (4-pack),1,3.84
191393,Wired Headphones,1,11.99
191394,AAA Batteries (4-pack),1,2.99
191395,AA Batteries (4-pack),1,3.84
191396,USB-C Charging Cable,1,11.95
191397,AAA Batteries (4-pack),2,2.99
191398,Wired Headphones,2,11.99
191399,AA Batteries (4-pack),1,3.84
191400,Wired Headphones,1,11.99
191401,AAA Batteries (4-pack),4,2.99
191402,USB-C Charging Cable,1,11.95
191403,Bose SoundSport Headphones,1,99.99
191404,Lightning Charging Cable,1,14.95
191405,34in Ultrawide Monitor,1,379.99
191406,Wired Headphones,1,11.99
191407,AA Batteries (4-pack),2,3.84
191408,Flatscreen TV,1,300.0
191409,AA Batteries (4-pack),1,3.84
191410,AA Batteries (4-pack),1,3.84
191411,Lightning Charging Cable,1,14.95
191412,Google Phone,1,600.0
191413,Flatscreen TV,1,300.0
191414,27in FHD Monitor,1,149.99
191415,AA Batteries (4-pack),2,3.84
191416,Lightning Charging Cable,1,14.95
191417,Wired Headphones,1,11.99
191418,Wired Headphones,1,11.99
191419,AAA Batteries (4-pack),1,2.99
191420,Google Phone,1,600.0
191420,USB-C Charging Cable,1,11.95
191421,27in 4K Gaming Monitor,1,389.99
191422,Google Phone,1,600.0
191423,AAA Batteries (4-pack),1,2.99
191424,AAA Batteries (4-pack),1,2.99
191425,AAA Batteries (4-pack),1,2.99
191426,Bose SoundSport Headphones,1,99.99
191427,27in FHD Monitor,1,149.99
191428,AA Batteries (4-pack),1,3.84
191429,USB-C Charging Cable,1,11.95
191430,Apple Airpods Headphones,1,150.0
191431,AA Batteries (4-pack),3,3.84
191432,34in Ultrawide Monitor,1,379.99
191433,iPhone,1,700.0
191433,Lightning Charging Cable,1,14.95
191433,Apple Airpods Headphones,1,150.0
191434,Macbook Pro Laptop,1,1700.0
191435,Lightning Charging Cable,1,14.95
191436,Bose SoundSport Headphones,1,99.99
191437,Apple Airpods Headphones,1,150.0
191438,Lightning Charging Cable,1,14.95
191439,34in Ultrawide Monitor,1,379.99
191440,Flatscreen TV,1,300.0
191441,USB-C Charging Cable,1,11.95
191442,Apple Airpods Headphones,1,150.0
191443,iPhone,1,700.0
191444,AA Batteries (4-pack),1,3.84
191445,USB-C Charging Cable,1,11.95
191446,AAA Batteries (4-pack),1,2.99
191447,Bose SoundSport Headphones,1,99.99
191448,AA Batteries (4-pack),2,3.84
191449,AA Batteries (4-pack),2,3.84
191449,AA Batteries (4-pack),1,3.84
191450,Wired Headphones,1,11.99
191451,AA Batteries (4-pack),1,3.84
191452,USB-C Charging Cable,1,11.95
191453,iPhone,1,700.0
191453,Wired Headphones,1,11.99
191454,USB-C Charging Cable,1,11.95
191455,Macbook Pro Laptop,1,1700.0
191456,Wired Headphones,1,11.99
191457,AA Batteries (4-pack),2,3.84
191458,34in Ultrawide Monitor,1,379.99
191459,AAA Batteries (4-pack),1,2.99
191460,Apple Airpods Headphones,1,150.0
191461,20in Monitor,1,109.99
191462,AA Batteries (4-pack),1,3.84
191463,27in FHD Monitor,1,149.99
191464,Wired Headphones,1,11.99
191465,Lightning Charging Cable,2,14.95
191466,Wired Headphones,1,11.99
191467,Wired Headphones,1,11.99
191468,Macbook Pro Laptop,1,1700.0
191469,Apple Airpods Headphones,1,150.0
191470,34in Ultrawide Monitor,1,379.99
191471,Bose SoundSport Headphones,1,99.99
191472,Apple Airpods Headphones,1,150.0
191473,USB-C Charging Cable,1,11.95
191474,Lightning Charging Cable,1,14.95
191475,AAA Batteries (4-pack),1,2.99
191476,Lightning Charging Cable,1,14.95
191477,Flatscreen TV,1,300.0
191478,Wired Headphones,1,11.99
191479,Flatscreen TV,1,300.0
191480,34in Ultrawide Monitor,1,379.99
191481,AAA Batteries (4-pack),1,2.99
191482,Bose SoundSport Headphones,1,99.99
191483,AAA Batteries (4-pack),1,2.99
191484,Wired Headphones,1,11.99
191485,AA Batteries (4-pack),1,3.84
191486,Bose SoundSport Headphones,1,99.99
191487,20in Monitor,1,109.99
191488,Lightning Charging Cable,1,14.95
191489,Flatscreen TV,1,300.0
191490,Apple Airpods Headphones,1,150.0
191491,Lightning Charging Cable,1,14.95
191492,AAA Batteries (4-pack),2,2.99
191493,USB-C Charging Cable,1,11.95
191494,Wired Headphones,1,11.99
191495,AAA Batteries (4-pack),1,2.99
191496,AAA Batteries (4-pack),2,2.99
191497,Google Phone,1,600.0
191497,USB-C Charging Cable,1,11.95
191498,Wired Headphones,1,11.99
191499,AA Batteries (4-pack),4,3.84
191500,Lightning Charging Cable,1,14.95
191501,Apple Airpods Headphones,1,150.0
191502,AA Batteries (4-pack),1,3.84
191503,Bose SoundSport Headphones,1,99.99
191504,Apple Airpods Headphones,1,150.0
191505,Lightning Charging Cable,1,14.95
191506,20in Monitor,1,109.99
191507,27in 4K Gaming Monitor,2,389.99
191508,Macbook Pro Laptop,1,1700.0
191509,Bose SoundSport Headphones,1,99.99
191510,27in 4K Gaming Monitor,1,389.99
191511,AA Batteries (4-pack),2,3.84
191512,USB-C Charging Cable,1,11.95
191512,Apple Airpods Headphones,1,150.0
191513,34in Ultrawide Monitor,1,379.99
191514,34in Ultrawide Monitor,1,379.99
191515,Apple Airpods Headphones,1,150.0
191516,AA Batteries (4-pack),1,3.84
191517,Wired Headphones,1,11.99
191518,AAA Batteries (4-pack),1,2.99
191519,AA Batteries (4-pack),1,3.84
191520,USB-C Charging Cable,1,11.95
191521,ThinkPad Laptop,1,999.99
191522,Apple Airpods Headphones,1,150.0
191523,Apple Airpods Headphones,1,150.0
191524,Apple Airpods Headphones,1,150.0
191525,AA Batteries (4-pack),1,3.84
191526,AAA Batteries (4-pack),1,2.99
191527,iPhone,1,700.0
191528,AA Batteries (4-pack),1,3.84
191529,34in Ultrawide Monitor,1,379.99
191530,AAA Batteries (4-pack),1,2.99
191531,Bose SoundSport Headphones,1,99.99
191532,Wired Headphones,1,11.99
191533,Wired Headphones,1,11.99
191534,USB-C Charging Cable,1,11.95
191535,Apple Airpods Headphones,1,150.0
191536,20in Monitor,1,109.99
191537,AA Batteries (4-pack),1,3.84
191538,Google Phone,1,600.0
191538,USB-C Charging Cable,2,11.95
191539,AA Batteries (4-pack),1,3.84
191540,AA Batteries (4-pack),1,3.84
191541,Bose SoundSport Headphones,2,99.99
191542,Apple Airpods Headphones,1,150.0
191543,AAA Batteries (4-pack),1,2.99
191544,Lightning Charging Cable,1,14.95
191545,iPhone,1,700.0
191546,AA Batteries (4-pack),1,3.84
191547,34in Ultrawide Monitor,1,379.99
191547,iPhone,1,700.0
191548,Bose SoundSport Headphones,1,99.99
191549,Lightning Charging Cable,1,14.95
191550,Macbook Pro Laptop,1,1700.0
191551,Apple Airpods Headphones,1,150.0
191552,Wired Headphones,1,11.99
191553,Lightning Charging Cable,1,14.95
191554,USB-C Charging Cable,1,11.95
191555,Wired Headphones,2,11.99
191556,Wired Headphones,1,11.99
191557,AAA Batteries (4-pack),1,2.99
191558,27in 4K Gaming Monitor,1,389.99
191559,Apple Airpods Headphones,1,150.0
191560,27in 4K Gaming Monitor,1,389.99
191561,Bose SoundSport Headphones,1,99.99
191561,AAA Batteries (4-pack),1,2.99
191562,27in FHD Monitor,1,149.99
191563,USB-C Charging Cable,1,11.95
191564,20in Monitor,1,109.99
191565,Wired Headphones,1,11.99
191566,Apple Airpods Headphones,1,150.0
191567,34in Ultrawide Monitor,1,379.99
191568,Google Phone,1,600.0
191569,Wired Headphones,1,11.99
191570,USB-C Charging Cable,1,11.95
191571,AA Batteries (4-pack),1,3.84
191572,Wired Headphones,1,11.99
191573,Bose SoundSport Headphones,1,99.99
191574,Wired Headphones,1,11.99
191575,AAA Batteries (4-pack),2,2.99
191576,27in FHD Monitor,1,149.99
191577,Lightning Charging Cable,1,14.95
191578,AAA Batteries (4-pack),1,2.99
191579,Google Phone,1,600.0
191580,ThinkPad Laptop,1,999.99
191581,Apple Airpods Headphones,1,150.0
191582,Lightning Charging Cable,1,14.95
191583,Lightning Charging Cable,1,14.95
191584,Wired Headphones,1,11.99
191585,20in Monitor,1,109.99
191586,Lightning Charging Cable,1,14.95
191587,USB-C Charging Cable,1,11.95
191588,AA Batteries (4-pack),1,3.84
191589,34in Ultrawide Monitor,1,379.99
191590,AAA Batteries (4-pack),3,2.99
191591,USB-C Charging Cable,1,11.95
191592,27in 4K Gaming Monitor,1,389.99
191593,USB-C Charging Cable,1,11.95
191594,Apple Airpods Headphones,1,150.0
191595,Lightning Charging Cable,1,14.95
191596,Bose SoundSport Headphones,1,99.99
191597,Google Phone,1,600.0
191598,Google Phone,1,600.0
191599,Apple Airpods Headphones,1,150.0
191600,34in Ultrawide Monitor,1,379.99
191601,Wired Headphones,1,11.99
191602,Lightning Charging Cable,1,14.95
191603,Wired Headphones,1,11.99
191604,Lightning Charging Cable,1,14.95
191605,34in Ultrawide Monitor,1,379.99
191606,AA Batteries (4-pack),1,3.84
191607,USB-C Charging Cable,3,11.95
191608,Google Phone,1,600.0
191608,USB-C Charging Cable,1,11.95
191609,AAA Batteries (4-pack),2,2.99
191610,AAA Batteries (4-pack),1,2.99
191610,AA Batteries (4-pack),2,3.84
191611,Lightning Charging Cable,1,14.95
191612,AA Batteries (4-pack),1,3.84
191613,Macbook Pro Laptop,1,1700.0
191614,iPhone,1,700.0
191615,27in FHD Monitor,1,149.99
191616,Apple Airpods Headphones,1,150.0
191617,USB-C Charging Cable,1,11.95
191617,Wired Headphones,1,11.99
191618,Bose SoundSport Headphones,1,99.99
191619,20in Monitor,1,109.99
191620,AAA Batteries (4-pack),3,2.99
191621,USB-C Charging Cable,1,11.95
191622,Lightning Charging Cable,1,14.95
191623,USB-C Charging Cable,1,11.95
191624,Apple Airpods Headphones,1,150.0
191625,AAA Batteries (4-pack),1,2.99
191626,Macbook Pro Laptop,1,1700.0
191627,Wired Headphones,1,11.99
191628,AA Batteries (4-pack),3,3.84
191629,USB-C Charging Cable,1,11.95
191630,Apple Airpods Headphones,1,150.0
191631,iPhone,1,700.0
191632,27in FHD Monitor,1,149.99
191633,AAA Batteries (4-pack),1,2.99
191634,Macbook Pro Laptop,1,1700.0
191635,Lightning Charging Cable,1,14.95
191636,USB-C Charging Cable,1,11.95
191637,Bose SoundSport Headphones,1,99.99
191638,27in 4K Gaming Monitor,1,389.99
191639,27in 4K Gaming Monitor,1,389.99
191640,Wired Headphones,1,11.99
191641,Bose SoundSport Headphones,1,99.99
191642,ThinkPad Laptop,1,999.99
191643,USB-C Charging Cable,1,11.95
191644,Wired Headphones,1,11.99
191645,Lightning Charging Cable,1,14.95
191646,AA Batteries (4-pack),1,3.84
191647,Apple Airpods Headphones,1,150.0
191648,Vareebadd Phone,1,400.0
191648,Lightning Charging Cable,1,14.95
191649,Lightning Charging Cable,1,14.95
191650,Bose SoundSport Headphones,1,99.99
191651,AAA Batteries (4-pack),1,2.99
191652,Apple Airpods Headphones,1,150.0
191653,Bose SoundSport Headphones,1,99.99
191654,34in Ultrawide Monitor,1,379.99
191655,ThinkPad Laptop,1,999.99
191656,USB-C Charging Cable,1,11.95
191657,Google Phone,1,600.0
191658,AA Batteries (4-pack),1,3.84
191659,LG Washing Machine,1,600.0
191660,iPhone,1,700.0
191661,34in Ultrawide Monitor,1,379.99
191662,Wired Headphones,1,11.99
191663,Lightning Charging Cable,1,14.95
191664,27in FHD Monitor,1,149.99
191665,iPhone,1,700.0
191666,AA Batteries (4-pack),2,3.84
191667,Lightning Charging Cable,1,14.95
191668,ThinkPad Laptop,1,999.99
191669,Apple Airpods Headphones,1,150.0
191670,AA Batteries (4-pack),1,3.84
191671,27in 4K Gaming Monitor,1,389.99
191672,Flatscreen TV,1,300.0
191673,AA Batteries (4-pack),1,3.84
191674,Lightning Charging Cable,1,14.95
191675,USB-C Charging Cable,1,11.95
191676,Lightning Charging Cable,1,14.95
191677,Flatscreen TV,1,300.0
191678,AAA Batteries (4-pack),1,2.99
191679,Wired Headphones,1,11.99
191680,iPhone,1,700.0
191681,20in Monitor,1,109.99
191682,Flatscreen TV,1,300.0
191683,Apple Airpods Headphones,1,150.0
191684,USB-C Charging Cable,1,11.95
191685,Wired Headphones,1,11.99
191686,Apple Airpods Headphones,1,150.0
191687,Flatscreen TV,1,300.0
191688,Macbook Pro Laptop,1,1700.0
191689,34in Ultrawide Monitor,1,379.99
191690,Bose SoundSport Headphones,1,99.99
191691,Lightning Charging Cable,1,14.95
191692,AAA Batteries (4-pack),2,2.99
191693,34in Ultrawide Monitor,1,379.99
191694,Apple Airpods Headphones,1,150.0
191695,Vareebadd Phone,1,400.0
191696,Wired Headphones,1,11.99
191697,USB-C Charging Cable,1,11.95
191698,Lightning Charging Cable,1,14.95
191699,Macbook Pro Laptop,1,1700.0
191700,27in FHD Monitor,1,149.99
191701,Bose SoundSport Headphones,1,99.99
191702,Lightning Charging Cable,1,14.95
191703,Google Phone,1,600.0
191703,Bose SoundSport Headphones,1,99.99
191704,Lightning Charging Cable,1,14.95
191705,Apple Airpods Headphones,1,150.0
191706,AA Batteries (4-pack),1,3.84
191707,20in Monitor,1,109.99
191707,Lightning Charging Cable,1,14.95
191708,AAA Batteries (4-pack),1,2.99
191709,Lightning Charging Cable,1,14.95
191710,AAA Batteries (4-pack),1,2.99
191711,ThinkPad Laptop,1,999.99
191712,Lightning Charging Cable,1,14.95
191713,AA Batteries (4-pack),1,3.84
191714,USB-C Charging Cable,1,11.95
191715,iPhone,1,700.0
191715,Wired Headphones,1,11.99
191716,Flatscreen TV,1,300.0
191717,AAA Batteries (4-pack),2,2.99
191718,AA Batteries (4-pack),1,3.84
191719,AAA Batteries (4-pack),1,2.99
191720,ThinkPad Laptop,1,999.99
191721,Lightning Charging Cable,1,14.95
191722,Bose SoundSport Headphones,1,99.99
191723,34in Ultrawide Monitor,1,379.99
191724,27in FHD Monitor,1,149.99
191725,USB-C Charging Cable,1,11.95
191726,ThinkPad Laptop,1,999.99
191727,27in 4K Gaming Monitor,1,389.99
191728,Wired Headphones,2,11.99
191729,Bose SoundSport Headphones,1,99.99
191730,USB-C Charging Cable,1,11.95
191731,Wired Headphones,1,11.99
191732,Apple Airpods Headphones,1,150.0
191733,Lightning Charging Cable,1,14.95
191734,AAA Batteries (4-pack),1,2.99
191735,iPhone,1,700.0
191735,Apple Airpods Headphones,1,150.0
191736,USB-C Charging Cable,1,11.95
191737,Lightning Charging Cable,1,14.95
191738,Lightning Charging Cable,1,14.95
191739,Bose SoundSport Headphones,1,99.99
191740,Flatscreen TV,1,300.0
191741,Google Phone,1,600.0
191741,USB-C Charging Cable,1,11.95
191742,iPhone,1,700.0
191742,Apple Airpods Headphones,1,150.0
191742,Wired Headphones,1,11.99
191743,Lightning Charging Cable,1,14.95
191744,Vareebadd Phone,1,400.0
191745,Wired Headphones,1,11.99
191746,AA Batteries (4-pack),2,3.84
191747,Bose SoundSport Headphones,1,99.99
191748,AA Batteries (4-pack),1,3.84
191749,Bose SoundSport Headphones,1,99.99
191750,USB-C Charging Cable,1,11.95
191751,Bose SoundSport Headphones,1,99.99
191752,USB-C Charging Cable,1,11.95
191753,Macbook Pro Laptop,1,1700.0
191754,Apple Airpods Headphones,1,150.0
191755,USB-C Charging Cable,2,11.95
191756,Apple Airpods Headphones,1,150.0
191757,Wired Headphones,1,11.99
191758,USB-C Charging Cable,1,11.95
191759,AAA Batteries (4-pack),2,2.99
191760,Flatscreen TV,1,300.0
191761,AA Batteries (4-pack),1,3.84
191762,AA Batteries (4-pack),1,3.84
191763,AAA Batteries (4-pack),3,2.99
191764,AA Batteries (4-pack),2,3.84
191765,Lightning Charging Cable,1,14.95
191766,USB-C Charging Cable,1,11.95
191767,20in Monitor,1,109.99
191768,iPhone,1,700.0
191769,Google Phone,1,600.0
191770,Wired Headphones,1,11.99
191771,Lightning Charging Cable,1,14.95
191772,Lightning Charging Cable,1,14.95
191773,AA Batteries (4-pack),1,3.84
191774,AA Batteries (4-pack),1,3.84
191775,Apple Airpods Headphones,1,150.0
191776,USB-C Charging Cable,1,11.95
191777,AA Batteries (4-pack),1,3.84
191778,AA Batteries (4-pack),3,3.84
191779,AAA Batteries (4-pack),1,2.99
191780,Wired Headphones,1,11.99
191781,USB-C Charging Cable,1,11.95
191782,ThinkPad Laptop,1,999.99
191783,Flatscreen TV,1,300.0
191784,AAA Batteries (4-pack),3,2.99
191785,AAA Batteries (4-pack),1,2.99
191786,Bose SoundSport Headphones,1,99.99
191787,AA Batteries (4-pack),1,3.84
191788,Lightning Charging Cable,1,14.95
191789,AAA Batteries (4-pack),1,2.99
191790,34in Ultrawide Monitor,1,379.99
191791,AA Batteries (4-pack),1,3.84
191792,34in Ultrawide Monitor,1,379.99
191793,AAA Batteries (4-pack),1,2.99
191794,ThinkPad Laptop,1,999.99
191795,Vareebadd Phone,1,400.0
191796,AA Batteries (4-pack),1,3.84
191797,AA Batteries (4-pack),2,3.84
191798,AA Batteries (4-pack),1,3.84
191799,27in FHD Monitor,1,149.99
191800,27in 4K Gaming Monitor,1,389.99
191801,27in FHD Monitor,1,149.99
191802,Flatscreen TV,1,300.0
191803,USB-C Charging Cable,1,11.95
191804,Bose SoundSport Headphones,1,99.99
191805,AAA Batteries (4-pack),2,2.99
191806,Apple Airpods Headphones,1,150.0
191807,Lightning Charging Cable,2,14.95
191808,Wired Headphones,1,11.99
191809,LG Dryer,1,600.0
191810,ThinkPad Laptop,1,999.99
191811,Wired Headphones,1,11.99
191812,Lightning Charging Cable,1,14.95
191813,27in 4K Gaming Monitor,1,389.99
191814,AA Batteries (4-pack),1,3.84
191815,AAA Batteries (4-pack),1,2.99
191816,Wired Headphones,1,11.99
191817,Flatscreen TV,1,300.0
191818,27in FHD Monitor,1,149.99
191819,Wired Headphones,1,11.99
191820,34in Ultrawide Monitor,1,379.99
191821,Flatscreen TV,1,300.0
191822,Wired Headphones,1,11.99
191823,AAA Batteries (4-pack),2,2.99
191824,34in Ultrawide Monitor,1,379.99
191825,Wired Headphones,2,11.99
191826,Lightning Charging Cable,1,14.95
191827,Bose SoundSport Headphones,1,99.99
191828,Macbook Pro Laptop,1,1700.0
191829,20in Monitor,1,109.99
191830,Wired Headphones,2,11.99
191831,AAA Batteries (4-pack),2,2.99
191832,AAA Batteries (4-pack),1,2.99
191833,AA Batteries (4-pack),4,3.84
191834,iPhone,1,700.0
191835,Apple Airpods Headphones,1,150.0
191836,34in Ultrawide Monitor,1,379.99
191837,iPhone,1,700.0
191837,Wired Headphones,1,11.99
191838,Lightning Charging Cable,1,14.95
191839,USB-C Charging Cable,2,11.95
191840,20in Monitor,1,109.99
191841,27in FHD Monitor,1,149.99
191842,Flatscreen TV,1,300.0
191843,27in 4K Gaming Monitor,1,389.99
191844,Wired Headphones,1,11.99
191845,USB-C Charging Cable,1,11.95
191846,AAA Batteries (4-pack),2,2.99
191847,34in Ultrawide Monitor,1,379.99
191848,USB-C Charging Cable,1,11.95
191849,USB-C Charging Cable,1,11.95
191850,Macbook Pro Laptop,1,1700.0
191851,Lightning Charging Cable,1,14.95
191852,AAA Batteries (4-pack),1,2.99
191853,ThinkPad Laptop,1,999.99
191854,Apple Airpods Headphones,1,150.0
191855,Apple Airpods Headphones,1,150.0
191856,USB-C Charging Cable,1,11.95
191857,Lightning Charging Cable,1,14.95
191858,Apple Airpods Headphones,1,150.0
191859,Lightning Charging Cable,1,14.95
191860,USB-C Charging Cable,1,11.95
191861,Lightning Charging Cable,1,14.95
191861,27in FHD Monitor,1,149.99
191862,27in FHD Monitor,1,149.99
191863,Lightning Charging Cable,1,14.95
